epoch,temperature,currentCost,bestCost,acceptedWorse,acceptedBetter
918,504.354,4.34428e+06,4.24831e+06,80241,80404
919,501.832,4.3852e+06,4.24831e+06,80003,80225
920,499.323,4.3062e+06,4.23414e+06,78672,78997
921,496.826,4.27835e+06,4.2016e+06,78766,78877
922,494.342,4.29919e+06,4.13122e+06,78983,78828
923,491.87,4.28311e+06,4.13122e+06,78363,78058
924,489.411,4.29403e+06,4.13122e+06,78190,77934
925,486.964,4.14592e+06,4.13122e+06,77558,76926
926,484.529,4.24032e+06,4.12911e+06,77570,77522
927,482.106,4.22371e+06,4.10884e+06,76759,77083
928,479.696,4.12423e+06,4.07736e+06,76549,77202
929,477.297,4.11805e+06,4.06848e+06,76284,76443
930,474.911,4.15829e+06,4.06848e+06,75688,75737
931,472.536,4.15786e+06,4.04511e+06,75631,75628
932,470.174,4.09913e+06,4.02783e+06,75382,75727
933,467.823,4.07652e+06,4.02783e+06,75406,75145
934,465.484,4.10413e+06,4.01591e+06,74191,74326
935,463.156,4.08773e+06,4.01261e+06,74417,74364
936,460.84,4.07566e+06,3.99636e+06,74004,74042
937,458.536,4.02733e+06,3.97393e+06,73518,73545
938,456.243,3.97413e+06,3.96392e+06,73137,73159
939,453.962,4.00563e+06,3.93993e+06,73344,73015
940,451.692,4.02363e+06,3.93993e+06,72968,72962
941,449.434,4.03061e+06,3.93993e+06,72495,72834
942,447.187,4.0042e+06,3.91453e+06,71978,71847
943,444.951,3.91268e+06,3.89019e+06,71583,71842
944,442.726,3.96355e+06,3.87615e+06,71557,70868
945,440.512,3.95787e+06,3.85247e+06,71111,70774
946,438.31,3.93962e+06,3.85247e+06,70721,71054
947,436.118,3.92116e+06,3.8174e+06,70202,70533
948,433.938,3.86925e+06,3.8119e+06,69816,69883
949,431.768,3.82953e+06,3.76487e+06,69518,69309
950,429.609,3.86266e+06,3.76487e+06,69268,69252
951,427.461,3.85525e+06,3.7536e+06,69111,68795
952,425.324,3.77392e+06,3.7536e+06,69022,68479
953,423.197,3.84056e+06,3.72162e+06,68502,68482
954,421.081,3.83205e+06,3.71655e+06,68414,68258
955,418.976,3.76983e+06,3.71655e+06,67801,68127
956,416.881,3.78034e+06,3.71655e+06,67402,67450
957,414.797,3.7363e+06,3.71318e+06,66996,67309
958,412.723,3.73588e+06,3.68713e+06,66515,66536
959,410.659,3.74981e+06,3.6379e+06,65970,66136
960,408.606,3.73315e+06,3.6379e+06,66344,66113
961,406.563,3.74864e+06,3.62979e+06,65828,65947
962,404.53,3.66565e+06,3.60298e+06,65339,65097
963,402.507,3.65221e+06,3.59262e+06,64961,65175
964,400.495,3.66993e+06,3.57565e+06,64722,64464
965,398.492,3.62779e+06,3.57565e+06,64704,64854
966,396.5,3.62108e+06,3.57565e+06,64138,63913
967,394.517,3.60567e+06,3.54419e+06,64291,64137
968,392.545,3.59165e+06,3.49979e+06,63170,63208
969,390.582,3.63284e+06,3.49979e+06,63208,63038
970,388.629,3.62873e+06,3.49979e+06,62631,62947
971,386.686,3.54839e+06,3.49979e+06,62549,62304
972,384.752,3.59266e+06,3.49979e+06,62389,62545
973,382.829,3.59547e+06,3.49979e+06,62363,61905
974,380.915,3.55198e+06,3.49979e+06,62077,61980
975,379.01,3.49406e+06,3.46111e+06,61808,61980
976,377.115,3.53166e+06,3.44923e+06,60696,60392
977,375.229,3.52638e+06,3.44923e+06,61233,61219
978,373.353,3.54527e+06,3.39357e+06,60691,60723
979,371.486,3.53108e+06,3.39357e+06,60151,60303
980,369.629,3.49275e+06,3.39357e+06,59712,59845
981,367.781,3.49912e+06,3.39357e+06,59787,59825
982,365.942,3.48294e+06,3.39357e+06,59933,59760
983,364.112,3.46215e+06,3.39357e+06,59151,59213
984,362.292,3.41198e+06,3.38395e+06,58571,58905
985,360.48,3.42409e+06,3.36068e+06,58077,58131
986,358.678,3.42292e+06,3.32195e+06,57643,57823
987,356.884,3.38908e+06,3.32195e+06,57798,57895
988,355.1,3.4023e+06,3.31921e+06,57182,57749
989,353.325,3.40149e+06,3.31921e+06,57684,57610
990,351.558,3.34347e+06,3.28256e+06,57052,57331
991,349.8,3.34417e+06,3.25641e+06,56502,56338
992,348.051,3.31986e+06,3.25641e+06,55938,56132
993,346.311,3.29406e+06,3.25022e+06,55777,55994
994,344.579,3.28888e+06,3.25022e+06,56049,56228
995,342.856,3.27574e+06,3.23877e+06,55562,55630
996,341.142,3.27682e+06,3.22589e+06,55413,55545
997,339.436,3.28487e+06,3.19948e+06,55354,55437
998,337.739,3.23487e+06,3.16713e+06,54768,54918
999,336.051,3.19529e+06,3.14815e+06,54040,54244
1000,334.37,3.19578e+06,3.14815e+06,53693,53924
1001,332.698,3.21578e+06,3.14637e+06,53485,53544
1002,331.035,3.21126e+06,3.14637e+06,53311,53690
1003,329.38,3.21419e+06,3.14637e+06,53312,53187
1004,327.733,3.19105e+06,3.13075e+06,52985,52561
1005,326.094,3.10804e+06,3.0795e+06,52637,52593
1006,324.464,3.13839e+06,3.0795e+06,52307,52370
1007,322.841,3.17776e+06,3.0795e+06,52177,52198
1008,321.227,3.11617e+06,3.06443e+06,51669,51644
1009,319.621,3.12888e+06,3.06443e+06,51207,51240
1010,318.023,3.11698e+06,3.05672e+06,50972,51047
1011,316.433,3.10991e+06,3.01432e+06,50503,50737
1012,314.851,3.08111e+06,3.00927e+06,50582,50165
1013,313.276,3.07468e+06,3.00927e+06,50563,50381
1014,311.71,3.10424e+06,3.00927e+06,50288,50450
1015,310.151,3.02297e+06,2.98516e+06,49635,50080
1016,308.601,3.05374e+06,2.98516e+06,49772,49830
1017,307.058,3.05039e+06,2.98516e+06,49023,49281
1018,305.522,3.04003e+06,2.98516e+06,49280,49358
1019,303.995,2.99626e+06,2.95004e+06,48318,48349
1020,302.475,3.01313e+06,2.95004e+06,48607,48633
1021,300.962,3.00199e+06,2.92725e+06,48227,47971
1022,299.458,2.96812e+06,2.92725e+06,48305,48292
1023,297.96,2.90623e+06,2.86531e+06,47551,47548
1024,296.471,2.92371e+06,2.86531e+06,47145,47148
1025,294.988,2.94611e+06,2.86531e+06,47166,46829
1026,293.513,2.9162e+06,2.85454e+06,46455,46640
1027,292.046,2.93181e+06,2.85454e+06,46688,46522
1028,290.585,2.85935e+06,2.82794e+06,45711,45672
1029,289.133,2.90376e+06,2.82794e+06,45911,45658
1030,287.687,2.88801e+06,2.80991e+06,45509,45531
1031,286.248,2.88313e+06,2.80991e+06,45472,45536
1032,284.817,2.89895e+06,2.80991e+06,45282,45067
1033,283.393,2.86116e+06,2.80991e+06,44986,45209
1034,281.976,2.81429e+06,2.7734e+06,44203,44481
1035,280.566,2.84463e+06,2.77236e+06,44069,44054
1036,279.163,2.83935e+06,2.76484e+06,44111,44227
1037,277.768,2.80378e+06,2.76484e+06,44026,43821
1038,276.379,2.78866e+06,2.74491e+06,43286,43453
1039,274.997,2.78323e+06,2.74161e+06,43480,43425
1040,273.622,2.80695e+06,2.74161e+06,43384,43475
1041,272.254,2.80421e+06,2.73995e+06,42903,43033
1042,270.893,2.74934e+06,2.71586e+06,42865,42715
1043,269.538,2.70276e+06,2.67288e+06,41751,41974
1044,268.19,2.72962e+06,2.67288e+06,42174,42434
1045,266.849,2.70136e+06,2.66212e+06,41294,41619
1046,265.515,2.67434e+06,2.63967e+06,41482,41600
1047,264.188,2.67389e+06,2.63967e+06,41624,41644
1048,262.867,2.70367e+06,2.63967e+06,41309,41231
1049,261.552,2.68537e+06,2.63967e+06,40879,40834
1050,260.245,2.68569e+06,2.63529e+06,40503,40318
1051,258.943,2.66079e+06,2.60602e+06,40397,40197
1052,257.649,2.71722e+06,2.60602e+06,40426,40224
1053,256.36,2.62229e+06,2.60602e+06,39961,40344
1054,255.079,2.63566e+06,2.5933e+06,39679,39651
1055,253.803,2.62339e+06,2.59041e+06,39125,39656
1056,252.534,2.63152e+06,2.58222e+06,39562,39457
1057,251.272,2.55751e+06,2.54188e+06,38985,38783
1058,250.015,2.56853e+06,2.53474e+06,38565,38621
1059,248.765,2.55518e+06,2.53474e+06,38421,38488
1060,247.521,2.53551e+06,2.51357e+06,37890,37771
1061,246.284,2.56207e+06,2.48958e+06,37647,37670
1062,245.052,2.58553e+06,2.48958e+06,37982,38162
1063,243.827,2.52867e+06,2.48958e+06,37666,37690
1064,242.608,2.50074e+06,2.48958e+06,37152,37352
1065,241.395,2.51883e+06,2.44818e+06,36443,36231
1066,240.188,2.50597e+06,2.44818e+06,36472,36509
1067,238.987,2.51481e+06,2.44818e+06,36205,36104
1068,237.792,2.49623e+06,2.44818e+06,36385,36728
1069,236.603,2.49259e+06,2.44818e+06,35761,35886
1070,235.42,2.46891e+06,2.43149e+06,35536,35578
1071,234.243,2.51679e+06,2.43102e+06,35515,35511
1072,233.072,2.44943e+06,2.43102e+06,35262,35578
1073,231.906,2.48241e+06,2.42643e+06,35154,35012
1074,230.747,2.44908e+06,2.39729e+06,35020,34834
1075,229.593,2.43376e+06,2.39424e+06,34428,34586
1076,228.445,2.42632e+06,2.39424e+06,34286,34257
1077,227.303,2.41288e+06,2.36994e+06,33962,33820
1078,226.166,2.41393e+06,2.36994e+06,33925,33733
1079,225.036,2.41745e+06,2.36401e+06,33570,33763
1080,223.91,2.38053e+06,2.3452e+06,33421,33501
1081,222.791,2.39024e+06,2.3452e+06,33373,33157
1082,221.677,2.38567e+06,2.34245e+06,33132,32909
1083,220.568,2.34619e+06,2.33402e+06,32909,33146
1084,219.466,2.35755e+06,2.32641e+06,32855,32684
1085,218.368,2.309e+06,2.28762e+06,32811,32737
1086,217.276,2.30298e+06,2.26504e+06,31864,31831
1087,216.19,2.34399e+06,2.26504e+06,31904,31796
1088,215.109,2.36062e+06,2.26504e+06,31892,31866
1089,214.034,2.3022e+06,2.26504e+06,31714,31780
1090,212.963,2.31874e+06,2.26504e+06,31483,31362
1091,211.899,2.27342e+06,2.24424e+06,30668,30780
1092,210.839,2.30019e+06,2.24424e+06,31197,30963
1093,209.785,2.2908e+06,2.24424e+06,31035,30845
1094,208.736,2.25477e+06,2.24183e+06,30344,30673
1095,207.692,2.2545e+06,2.22596e+06,30341,30340
1096,206.654,2.23817e+06,2.209e+06,30129,30315
1097,205.621,2.22272e+06,2.18243e+06,29691,29886
1098,204.592,2.22446e+06,2.18243e+06,29400,29630
1099,203.569,2.20536e+06,2.18243e+06,29174,29381
1100,202.552,2.18382e+06,2.17887e+06,29076,29350
1101,201.539,2.1816e+06,2.15027e+06,29213,29139
1102,200.531,2.17991e+06,2.14821e+06,28571,28775
1103,199.529,2.13749e+06,2.12787e+06,28482,28972
1104,198.531,2.14562e+06,2.12787e+06,28565,28676
1105,197.538,2.11961e+06,2.11107e+06,28015,28131
1106,196.551,2.1695e+06,2.10388e+06,28344,28082
1107,195.568,2.13952e+06,2.10388e+06,27980,27793
1108,194.59,2.12501e+06,2.10388e+06,27765,27627
1109,193.617,2.13287e+06,2.10046e+06,27654,27472
1110,192.649,2.08039e+06,2.07718e+06,26874,27336
1111,191.686,2.08976e+06,2.0633e+06,27006,26987
1112,190.727,2.10605e+06,2.05152e+06,26785,26804
1113,189.774,2.07195e+06,2.05152e+06,26921,27184
1114,188.825,2.10221e+06,2.05152e+06,26533,26538
1115,187.881,2.10725e+06,2.05152e+06,26388,26380
1116,186.941,2.07948e+06,2.05152e+06,26365,26301
1117,186.006,2.05344e+06,2.04776e+06,25884,26164
1118,185.076,2.04238e+06,2.02259e+06,25829,25845
1119,184.151,2.07478e+06,2.01708e+06,25604,25408
1120,183.23,2.01344e+06,2.00937e+06,25569,25754
1121,182.314,2.04104e+06,1.9921e+06,24934,25122
1122,181.403,2.04685e+06,1.9921e+06,25539,25473
1123,180.496,2.03984e+06,1.9921e+06,25032,24945
1124,179.593,2.00295e+06,1.96678e+06,24531,24852
1125,178.695,2.0242e+06,1.95257e+06,24409,24161
1126,177.802,1.99052e+06,1.95257e+06,24607,24653
1127,176.913,1.97983e+06,1.9417e+06,24254,24370
1128,176.028,1.97701e+06,1.9417e+06,24073,24202
1129,175.148,1.94296e+06,1.93492e+06,23945,23792
1130,174.272,1.97211e+06,1.90633e+06,23649,23424
1131,173.401,1.94317e+06,1.90633e+06,23550,23438
1132,172.534,1.92783e+06,1.88182e+06,22976,23247
1133,171.671,1.95838e+06,1.88182e+06,23616,23604
1134,170.813,1.92106e+06,1.88182e+06,23438,23337
1135,169.959,1.94334e+06,1.88182e+06,22826,22909
1136,169.109,1.92746e+06,1.88182e+06,22506,22688
1137,168.263,1.89662e+06,1.87908e+06,22387,22637
1138,167.422,1.91178e+06,1.87622e+06,22237,22379
1139,166.585,1.89977e+06,1.87622e+06,22346,22407
1140,165.752,1.88829e+06,1.86452e+06,22307,22172
1141,164.923,1.90142e+06,1.85947e+06,22043,22228
1142,164.099,1.86095e+06,1.83783e+06,21509,21665
1143,163.278,1.86865e+06,1.81805e+06,21203,21333
1144,162.462,1.85523e+06,1.81805e+06,21726,21518
1145,161.65,1.83487e+06,1.81805e+06,21432,21576
1146,160.841,1.83506e+06,1.8131e+06,21029,21143
1147,160.037,1.81997e+06,1.81299e+06,20841,21030
1148,159.237,1.80911e+06,1.78709e+06,20587,20607
1149,158.441,1.82964e+06,1.78709e+06,20741,20659
1150,157.648,1.81098e+06,1.78709e+06,20152,20195
1151,156.86,1.81035e+06,1.78709e+06,20402,20197
1152,156.076,1.82102e+06,1.77943e+06,20079,20039
1153,155.296,1.76976e+06,1.76437e+06,20043,20275
1154,154.519,1.77262e+06,1.75957e+06,19829,19867
1155,153.746,1.77246e+06,1.75957e+06,19727,19809
1156,152.978,1.75616e+06,1.7524e+06,19422,19612
1157,152.213,1.76373e+06,1.74051e+06,19484,19465
1158,151.452,1.7741e+06,1.74051e+06,19524,19483
1159,150.695,1.73787e+06,1.71079e+06,18787,19116
1160,149.941,1.735e+06,1.71079e+06,18905,19214
1161,149.191,1.69472e+06,1.68966e+06,18750,18821
1162,148.445,1.72225e+06,1.68737e+06,18833,18729
1163,147.703,1.68994e+06,1.68693e+06,18442,18713
1164,146.965,1.69252e+06,1.67817e+06,18417,18513
1165,146.23,1.68427e+06,1.66423e+06,17920,17957
1166,145.499,1.66318e+06,1.66288e+06,18244,18430
1167,144.771,1.67799e+06,1.65884e+06,18021,17844
1168,144.047,1.64855e+06,1.64448e+06,17714,17768
1169,143.327,1.68492e+06,1.64448e+06,17527,17618
1170,142.61,1.66004e+06,1.64266e+06,17567,17643
1171,141.897,1.66692e+06,1.64266e+06,17306,17318
1172,141.188,1.65405e+06,1.64041e+06,17124,17198
1173,140.482,1.65044e+06,1.63778e+06,17429,17433
1174,139.78,1.64594e+06,1.62114e+06,17035,16992
1175,139.081,1.64916e+06,1.62114e+06,17124,17077
1176,138.385,1.62832e+06,1.59642e+06,16749,16756
1177,137.693,1.607e+06,1.58696e+06,16727,16752
1178,137.005,1.61635e+06,1.58696e+06,16526,16376
1179,136.32,1.59988e+06,1.58696e+06,16366,16242
1180,135.638,1.59786e+06,1.57623e+06,16095,16300
1181,134.96,1.59888e+06,1.5697e+06,15984,16148
1182,134.285,1.58256e+06,1.5697e+06,16277,15926
1183,133.614,1.57144e+06,1.5573e+06,15806,15981
1184,132.946,1.5836e+06,1.5573e+06,15913,15817
1185,132.281,1.59816e+06,1.55409e+06,15773,15812
1186,131.62,1.56725e+06,1.55409e+06,15678,15850
1187,130.962,1.53738e+06,1.53359e+06,15219,15389
1188,130.307,1.55275e+06,1.52648e+06,15377,15236
1189,129.655,1.54589e+06,1.52091e+06,15163,15279
1190,129.007,1.54977e+06,1.52091e+06,14933,15006
1191,128.362,1.51907e+06,1.50438e+06,15206,15100
1192,127.72,1.52987e+06,1.49724e+06,14716,14487
1193,127.081,1.523e+06,1.49724e+06,14693,14578
1194,126.446,1.51744e+06,1.49724e+06,14509,14658
1195,125.814,1.49393e+06,1.4823e+06,14040,14480
1196,125.185,1.51576e+06,1.4823e+06,14360,14393
1197,124.559,1.50655e+06,1.46584e+06,14127,14157
1198,123.936,1.49841e+06,1.46584e+06,14249,14363
1199,123.316,1.48841e+06,1.46584e+06,14090,14248
1200,122.7,1.45772e+06,1.45462e+06,13795,13955
1201,122.086,1.4483e+06,1.44547e+06,13899,13751
1202,121.476,1.46135e+06,1.437e+06,13541,13435
1203,120.868,1.43485e+06,1.42548e+06,13452,13629
1204,120.264,1.4474e+06,1.4201e+06,13299,13486
1205,119.663,1.43888e+06,1.4201e+06,13472,13571
1206,119.065,1.42928e+06,1.40932e+06,13229,13192
1207,118.469,1.42562e+06,1.40189e+06,12972,12902
1208,117.877,1.39566e+06,1.39306e+06,12727,13172
1209,117.287,1.43703e+06,1.39306e+06,12960,12827
1210,116.701,1.41578e+06,1.39306e+06,12939,12963
1211,116.118,1.42416e+06,1.39306e+06,12857,12977
1212,115.537,1.40867e+06,1.39306e+06,12650,12733
1213,114.959,1.41964e+06,1.39233e+06,12834,12738
1214,114.384,1.37553e+06,1.37211e+06,12372,12691
1215,113.813,1.38098e+06,1.36628e+06,12364,12188
1216,113.243,1.37819e+06,1.36216e+06,12249,12389
1217,112.677,1.38022e+06,1.36216e+06,12147,12075
1218,112.114,1.35122e+06,1.34364e+06,12057,12126
1219,111.553,1.36448e+06,1.34364e+06,11995,11934
1220,110.996,1.35361e+06,1.34364e+06,11803,11861
1221,110.441,1.37248e+06,1.34152e+06,11980,12126
1222,109.888,1.362e+06,1.33612e+06,11832,11983
1223,109.339,1.33534e+06,1.33269e+06,11800,11882
1224,108.792,1.35806e+06,1.3217e+06,11414,11328
1225,108.248,1.31887e+06,1.31295e+06,11279,11477
1226,107.707,1.32034e+06,1.31036e+06,11227,11257
1227,107.168,1.32166e+06,1.30671e+06,11241,11111
1228,106.633,1.32315e+06,1.30671e+06,11258,11292
1229,106.099,1.30504e+06,1.29201e+06,11039,11091
1230,105.569,1.28836e+06,1.28262e+06,10869,10907
1231,105.041,1.30187e+06,1.27895e+06,10655,10740
1232,104.516,1.28637e+06,1.27006e+06,10569,10751
1233,103.993,1.29755e+06,1.27006e+06,10676,10652
1234,103.473,1.26705e+06,1.26586e+06,10708,10717
1235,102.956,1.26759e+06,1.257e+06,10469,10395
1236,102.441,1.25946e+06,1.25494e+06,10397,10284
1237,101.929,1.25218e+06,1.2419e+06,10447,10304
1238,101.419,1.24501e+06,1.23635e+06,10241,10198
1239,100.912,1.2625e+06,1.23635e+06,10395,10349
1240,100.408,1.25264e+06,1.23408e+06,10096,10053
1241,99.9057,1.24423e+06,1.23408e+06,10051,10149
1242,99.4061,1.24473e+06,1.23408e+06,10201,10051
1243,98.9091,1.22042e+06,1.21876e+06,9693,9883
1244,98.4146,1.22094e+06,1.21427e+06,9704,9683
1245,97.9225,1.21481e+06,1.20758e+06,9437,9440
1246,97.4329,1.22284e+06,1.20353e+06,9519,9459
1247,96.9457,1.22073e+06,1.20353e+06,9551,9771
1248,96.461,1.20353e+06,1.18816e+06,9317,9185
1249,95.9787,1.18626e+06,1.18228e+06,9116,9224
1250,95.4988,1.18923e+06,1.17766e+06,9196,9142
1251,95.0213,1.18292e+06,1.16969e+06,9025,9159
1252,94.5462,1.17862e+06,1.16469e+06,8977,9082
1253,94.0735,1.17894e+06,1.16469e+06,8929,8989
1254,93.6031,1.16978e+06,1.15748e+06,8909,8987
1255,93.1351,1.17725e+06,1.15748e+06,8992,9031
1256,92.6694,1.14671e+06,1.14671e+06,8738,8858
1257,92.2061,1.15966e+06,1.13841e+06,8795,8761
1258,91.745,1.15517e+06,1.13306e+06,8556,8464
1259,91.2863,1.13597e+06,1.13306e+06,8673,8434
1260,90.8299,1.13313e+06,1.12423e+06,8441,8531
1261,90.3757,1.11924e+06,1.11716e+06,8308,8422
1262,89.9238,1.12611e+06,1.1104e+06,8143,8171
1263,89.4742,1.12729e+06,1.1104e+06,8458,8408
1264,89.0268,1.12549e+06,1.1104e+06,8427,8423
1265,88.5817,1.12651e+06,1.1104e+06,8376,8424
1266,88.1388,1.11133e+06,1.1104e+06,8223,8236
1267,87.6981,1.10966e+06,1.10295e+06,7942,7993
1268,87.2596,1.11075e+06,1.08698e+06,8047,7955
1269,86.8233,1.1022e+06,1.08698e+06,7760,7951
1270,86.3892,1.09595e+06,1.08698e+06,7858,7734
1271,85.9573,1.0967e+06,1.08402e+06,7801,7802
1272,85.5275,1.07896e+06,1.07705e+06,7593,7729
1273,85.0998,1.06773e+06,1.06143e+06,7490,7520
1274,84.6743,1.06428e+06,1.05608e+06,7313,7372
1275,84.251,1.07348e+06,1.05422e+06,7418,7340
1276,83.8297,1.06329e+06,1.05422e+06,7363,7535
1277,83.4106,1.05908e+06,1.05007e+06,7382,7419
1278,82.9935,1.05455e+06,1.05007e+06,7310,7409
1279,82.5785,1.04907e+06,1.0446e+06,7347,7189
1280,82.1656,1.06053e+06,1.0446e+06,7325,7331
1281,81.7548,1.03863e+06,1.03742e+06,7100,7241
1282,81.346,1.0268e+06,1.02157e+06,6952,6870
1283,80.9393,1.04163e+06,1.02157e+06,7152,6960
1284,80.5346,1.0278e+06,1.02157e+06,7035,7157
1285,80.1319,1.02805e+06,1.02157e+06,6934,7054
1286,79.7313,1.02263e+06,1.01626e+06,6827,6765
1287,79.3326,1.02323e+06,1.01521e+06,6787,6759
1288,78.936,1.01638e+06,1.00656e+06,6659,6687
1289,78.5413,1.01698e+06,1.00656e+06,6758,6755
1290,78.1486,1.00469e+06,997299,6623,6623
1291,77.7578,1.00538e+06,997299,6557,6606
1292,77.369,1.004e+06,990916,6299,6413
1293,76.9822,995648,990916,6535,6441
1294,76.5973,988932,981767,6397,6364
1295,76.2143,978516,976018,6313,6168
1296,75.8332,969320,966873,6179,6361
1297,75.4541,968411,958191,6011,6232
1298,75.0768,967290,958191,6097,6253
1299,74.7014,961324,958191,6116,6079
1300,74.3279,964572,955533,6104,5946
1301,73.9563,956162,951275,6059,6072
1302,73.5865,952738,945257,5819,5934
1303,73.2186,943664,943353,5902,5929
1304,72.8525,945553,940359,5976,5817
1305,72.4882,942459,931629,5662,5746
1306,72.1258,937333,930702,5647,5728
1307,71.7651,927853,924488,5718,5724
1308,71.4063,926455,918185,5516,5634
1309,71.0493,923188,918185,5519,5603
1310,70.694,910494,900132,5346,5446
1311,70.3406,906277,900132,5263,5333
1312,69.9889,912643,898914,5465,5386
1313,69.6389,920889,898914,5426,5466
1314,69.2907,910109,898914,5361,5371
1315,68.9443,907055,898914,5517,5462
1316,68.5995,913710,898914,5492,5414
1317,68.2565,899261,898244,5236,5391
1318,67.9153,888219,881890,5092,5234
1319,67.5757,888178,881890,5115,5161
1320,67.2378,884626,881890,5011,5125
1321,66.9016,884436,881890,5159,5188
1322,66.5671,876316,873715,4932,5135
1323,66.2343,886766,871196,4972,4893
1324,65.9031,870284,868901,4991,5005
1325,65.5736,857213,854965,4628,4740
1326,65.2457,863362,851626,4699,4660
1327,64.9195,867599,851626,4737,4746
1328,64.5949,865389,851626,4709,4677
1329,64.2719,857583,851626,4724,4753
1330,63.9506,858770,851626,4632,4700
1331,63.6308,854046,851626,4626,4695
1332,63.3126,853811,843471,4551,4631
1333,62.9961,837522,834677,4374,4640
1334,62.6811,833194,829500,4382,4516
1335,62.3677,825795,824138,4433,4485
1336,62.0559,821455,815636,4404,4492
1337,61.7456,820537,815636,4259,4319
1338,61.4369,828829,815616,4305,4247
1339,61.1297,819091,815616,4388,4278
1340,60.824,808837,808531,4242,4328
1341,60.5199,809278,802104,4204,4161
1342,60.2173,817340,802104,4296,4293
1343,59.9162,806075,802104,4198,4276
1344,59.6166,802441,799930,4118,4159
1345,59.3186,805972,799220,4167,4164
1346,59.022,796596,796530,4044,4166
1347,58.7268,784028,781915,3974,3961
1348,58.4332,784070,778351,3988,3911
1349,58.141,777429,777049,3908,3883
1350,57.8503,775447,773216,3860,3951
1351,57.5611,766782,764932,3849,3784
1352,57.2733,768697,761584,3750,3787
1353,56.9869,768955,761584,3703,3799
1354,56.702,773018,761584,3729,3629
1355,56.4185,768566,761584,3846,3804
1356,56.1364,760632,755978,3672,3791
1357,55.8557,765539,755930,3634,3688
1358,55.5764,772138,755930,3768,3728
1359,55.2985,761630,755930,3623,3652
1360,55.022,762309,755930,3653,3660
1361,54.7469,753798,748377,3485,3655
1362,54.4732,750049,748377,3564,3598
1363,54.2008,744173,739421,3520,3512
1364,53.9298,744921,737680,3431,3401
1365,53.6602,741461,735021,3318,3480
1366,53.3919,738661,735021,3377,3429
1367,53.1249,731240,731239,3382,3488
1368,52.8593,729332,729332,3261,3297
1369,52.595,730261,721982,3348,3262
1370,52.332,723138,721982,3272,3369
1371,52.0704,725178,720926,3330,3291
1372,51.81,719433,719254,3221,3315
1373,51.551,718355,716426,3129,3216
1374,51.2932,715169,713655,3192,3266
1375,51.0367,718058,710117,3155,3178
1376,50.7816,707772,706897,3102,3229
1377,50.5277,702139,700450,3088,3134
1378,50.275,696230,695751,2990,3139
1379,50.0236,691526,688665,3021,3067
1380,49.7735,684679,680954,2852,3008
1381,49.5247,686278,680954,3043,3018
1382,49.277,678786,678354,2951,3020
1383,49.0306,675829,674593,2910,2837
1384,48.7855,677234,672275,2782,2760
1385,48.5416,679072,672275,2813,2838
1386,48.2989,672819,672275,2810,2888
1387,48.0574,674859,669758,2742,2702
1388,47.8171,671649,668548,2783,2727
1389,47.578,669537,666708,2744,2723
1390,47.3401,669582,666708,2800,2795
1391,47.1034,663388,661842,2826,2830
1392,46.8679,665594,660715,2719,2613
1393,46.6335,662656,657220,2676,2664
1394,46.4004,663523,657220,2678,2632
1395,46.1684,656596,653195,2592,2600
1396,45.9375,652690,652181,2573,2626
1397,45.7078,648431,646586,2572,2634
1398,45.4793,648569,645178,2580,2507
1399,45.2519,652948,645178,2587,2626
1400,45.0256,646673,645178,2493,2598
1401,44.8005,642245,637810,2509,2544
1402,44.5765,635838,633685,2483,2454
1403,44.3536,633448,633119,2478,2510
1404,44.1319,627103,624866,2324,2428
1405,43.9112,626410,624866,2361,2381
1406,43.6917,622453,620408,2372,2399
1407,43.4732,617498,616143,2245,2303
1408,43.2558,623251,616143,2340,2407
1409,43.0395,614107,612709,2258,2377
1410,42.8243,612146,610674,2275,2291
1411,42.6102,611602,606713,2255,2274
1412,42.3972,610927,606713,2345,2228
1413,42.1852,602433,601214,2182,2247
1414,41.9743,597818,597719,2169,2193
1415,41.7644,597303,596535,2113,2165
1416,41.5556,596930,594908,2118,2181
1417,41.3478,599418,594908,2146,2132
1418,41.1411,593638,591828,2139,2153
1419,40.9353,595002,591828,2193,2157
1420,40.7307,589113,588930,2127,2216
1421,40.527,589370,586670,2061,1919
1422,40.3244,588966,582810,2098,2079
1423,40.1228,586503,582810,2068,2099
1424,39.9221,578898,578860,2028,2075
1425,39.7225,581361,576328,2043,2008
1426,39.5239,580570,576328,2005,2033
1427,39.3263,579481,576328,2007,1979
1428,39.1297,581364,576031,1938,1923
1429,38.934,575674,574816,1955,2017
1430,38.7394,573430,571815,1948,2000
1431,38.5457,570036,568827,1879,1985
1432,38.3529,560450,559604,1824,1935
1433,38.1612,558225,554644,1861,1834
1434,37.9704,550116,549769,1733,1826
1435,37.7805,552411,546343,1811,1738
1436,37.5916,550298,546343,1758,1815
1437,37.4036,546448,546116,1731,1776
1438,37.2166,546758,542571,1812,1735
1439,37.0305,543067,539389,1712,1743
1440,36.8454,543336,539389,1738,1739
1441,36.6612,542204,539389,1792,1728
1442,36.4779,540837,538332,1692,1758
1443,36.2955,537974,536788,1666,1659
1444,36.114,530947,530947,1604,1646
1445,35.9334,530811,530555,1643,1682
1446,35.7538,535770,529548,1726,1622
1447,35.575,533555,529548,1637,1666
1448,35.3971,528884,528642,1611,1646
1449,35.2201,525836,525321,1579,1646
1450,35.044,520884,520565,1552,1624
